a_etage,cheminee,classification_f,cuve_eau,douche_wc,etat_general,garage_ferme,gardien_securite,groupe_electrogene,loyer_mensuel,meuble,nombre_chambres,nombre_salles_eau,piscine,quartier,superficie,surface_terrain,terrasse_balcon,type_d_acces,type_logement,nom_quartier,id_quartier
False,False,F3,False,interieur,bon,False,False,False,1300000.0,True,2,1.0,False,ankorondrano,0.0,0.0,False,voiture_avec_parking,Appartement,ankorondrano,889.0
False,True,F4,False,interieur,bon,True,False,False,5000000.0,False,3,2.0,False,ivato aeroport,0.0,0.0,False,voiture_avec_parking,Villa,ivato aeroport,462.0
False,False,F5,False,interieur,bon,True,True,False,4000000.0,False,4,2.0,False,ivandry,0.0,0.0,True,voiture_avec_parking,Villa,ivandry,139.0
False,True,F6,True,interieur,bon,False,False,False,5000000.0,False,5,2.0,False,ampefiloha ankeniheny,0.0,0.0,True,voiture,Villa,ampefiloha ankeniheny,163.0
False,False,F2,False,interieur,bon,False,False,False,3300000.0,True,1,1.0,False,amparibe ambohidahy mahamasina,0.0,0.0,False,sans,Appartement,amparibe ambohidahy mahamasina,6.0
False,False,F4,True,interieur,bon,False,False,True,8000000.0,True,3,2.0,True,androhibe,0.0,0.0,False,voiture_avec_parking,Appartement,androhibe,136.0
False,False,F4,True,interieur,bon,False,False,True,8000000.0,True,3,2.0,True,androhibe,0.0,0.0,False,voiture_avec_parking,Appartement,androhibe,562.0
False,False,F4,True,interieur,bon,False,False,True,8000000.0,True,3,2.0,True,androhibe,0.0,0.0,False,voiture_avec_parking,Appartement,androhibe,875.0
False,True,F5,False,interieur,bon,False,False,False,7000000.0,False,4,3.0,False,analamahitsy tanana,0.0,0.0,True,voiture_avec_parking,Villa,analamahitsy tanana,142.0
False,False,F4,False,interieur,bon,False,True,False,7500000.0,True,3,2.0,True,ankorondrano,0.0,0.0,True,voiture_avec_parking,Appartement,ankorondrano,864.0
False,False,F4,False,interieur,bon,False,True,False,7500000.0,True,3,2.0,True,ankorondrano,0.0,0.0,True,voiture_avec_parking,Appartement,ankorondrano,889.0
False,False,F3,False,interieur,bon,False,False,False,1200000.0,False,2,1.0,False,mahavoky,0.0,0.0,False,voiture_avec_parking,Maison,mahavoky,86.0
True,False,F4,False,interieur,bon,True,False,False,4000000.0,False,3,2.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,143.0
True,False,F4,False,interieur,bon,True,False,False,4000000.0,False,3,2.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,499.0
True,False,F4,False,interieur,bon,True,False,False,4000000.0,False,3,2.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,550.0
False,False,F7,True,interieur,bon,False,False,False,9000000.0,True,6,4.0,True,ambohijanahary,0.0,0.0,True,voiture,Villa,ambohijanahary,441.0
False,False,F5,True,interieur,bon,False,False,True,3000000.0,False,4,4.0,True,talatamaty,0.0,0.0,False,voiture_avec_parking,Appartement,talatamaty,434.0
False,False,F5,False,interieur,bon,False,True,False,3500000.0,False,4,2.0,False,manazary,0.0,0.0,True,voiture_avec_parking,Villa,manazary,224.0
False,False,F5,False,interieur,bon,False,True,False,3500000.0,False,4,2.0,False,manazary,0.0,0.0,True,voiture_avec_parking,Villa,manazary,377.0
False,False,F4,False,interieur,bon,False,False,False,1000000.0,False,3,1.0,False,besarety,0.0,0.0,True,moto,Appartement,besarety,94.0
False,False,F6,False,interieur,bon,False,True,False,4000000.0,False,0,0.0,False,ambatoroka,0.0,0.0,False,sans,Villa,ambatoroka,53.0
False,False,F3,False,interieur,bon,False,False,False,3600000.0,False,0,0.0,False,isoraka,0.0,0.0,False,sans,Appartement,,
False,False,F3,False,interieur,bon,False,False,False,800000.0,False,0,0.0,False,andoharanofotsy,0.0,0.0,False,sans,Appartement,andoharanofotsy,774.0
False,False,F4,False,interieur,bon,False,True,False,3000000.0,False,0,0.0,False,analamahitsy,0.0,0.0,False,sans,Appartement,analamahitsy,635.0
False,False,F3,False,interieur,bon,False,False,False,1400000.0,True,2,2.0,False,iavoloha,0.0,0.0,False,voiture_avec_parking,Villa,iavoloha,781.0
False,False,F3,True,interieur,bon,False,True,False,3500000.0,True,2,1.0,True,ivandry,0.0,0.0,False,voiture_avec_parking,Appartement,ivandry,139.0
False,False,F4,False,interieur,bon,False,False,False,1800000.0,False,0,0.0,False,ambohibao,0.0,0.0,False,sans,Appartement,ambohibao,360.0
False,False,F4,False,interieur,bon,False,False,False,1800000.0,False,0,0.0,False,ambohibao,0.0,0.0,False,sans,Appartement,ambohibao,439.0
False,False,F4,False,interieur,bon,False,False,False,1800000.0,False,0,0.0,False,ambohibao,0.0,0.0,False,sans,Appartement,ambohibao,675.0
False,False,F4,False,interieur,bon,False,False,False,1800000.0,False,0,0.0,False,ambohibao,0.0,0.0,False,sans,Appartement,ambohibao,870.0
False,False,F2,True,interieur,bon,False,False,False,1500000.0,False,1,1.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Appartement,ambatobe,143.0
False,False,F2,True,interieur,bon,False,False,False,1500000.0,False,1,1.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Appartement,ambatobe,499.0
False,False,F2,True,interieur,bon,False,False,False,1500000.0,False,1,1.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Appartement,ambatobe,550.0
False,True,F6,True,interieur,bon,False,False,False,7500000.0,False,5,3.0,True,soavina,0.0,0.0,True,voiture_avec_parking,Villa,soavina,846.0
False,True,F6,True,interieur,bon,False,False,False,7500000.0,False,5,3.0,True,soavina,0.0,0.0,True,voiture_avec_parking,Villa,soavina,890.0
False,False,F3,False,interieur,bon,False,False,False,1300000.0,True,2,1.0,False,ambatoroka,0.0,0.0,False,voiture_avec_parking,Appartement,ambatoroka,53.0
False,False,F5,False,interieur,bon,False,False,False,2200000.0,False,0,0.0,False,ambohibao,0.0,0.0,False,sans,Villa,ambohibao,360.0
False,False,F5,False,interieur,bon,False,False,False,2200000.0,False,0,0.0,False,ambohibao,0.0,0.0,False,sans,Villa,ambohibao,439.0
False,False,F5,False,interieur,bon,False,False,False,2200000.0,False,0,0.0,False,ambohibao,0.0,0.0,False,sans,Villa,ambohibao,675.0
False,False,F5,False,interieur,bon,False,False,False,2200000.0,False,0,0.0,False,ambohibao,0.0,0.0,False,sans,Villa,ambohibao,870.0
False,False,F4,True,interieur,bon,False,False,False,2500000.0,False,3,1.0,False,mahazoarivo,0.0,0.0,True,voiture_avec_parking,Appartement,,
False,False,F0,False,interieur,bon,False,False,False,1500000.0,True,1,1.0,False,mahazoarivo,0.0,0.0,True,voiture_avec_parking,Appartement,,
False,False,F0,False,interieur,bon,False,True,False,3000000.0,True,3,2.0,False,ambanidia,0.0,0.0,False,voiture_avec_parking,Appartement,,
False,False,F2,False,interieur,bon,True,True,False,1500000.0,True,1,1.0,False,mahamasina,0.0,0.0,False,voiture_avec_parking,Appartement,,
False,False,F5,False,interieur,bon,False,True,False,2000000.0,False,4,2.0,False,ambohimangakely,0.0,0.0,True,voiture_avec_parking,Appartement,ambohimangakely,271.0
False,True,F5,True,interieur,bon,False,True,False,3000000.0,False,4,2.0,False,androhibe,0.0,0.0,True,voiture_avec_parking,Villa,androhibe,136.0
False,True,F5,True,interieur,bon,False,True,False,3000000.0,False,4,2.0,False,androhibe,0.0,0.0,True,voiture_avec_parking,Villa,androhibe,562.0
False,True,F5,True,interieur,bon,False,True,False,3000000.0,False,4,2.0,False,androhibe,0.0,0.0,True,voiture_avec_parking,Villa,androhibe,875.0
False,False,F4,False,interieur,bon,False,False,False,1700000.0,True,3,1.0,False,ambatoroka,0.0,0.0,False,voiture_avec_parking,Appartement,ambatoroka,53.0
False,False,F3,True,interieur,bon,False,False,False,3400000.0,False,2,1.0,False,alarobia,0.0,0.0,True,voiture_avec_parking,Appartement,alarobia,592.0
False,True,F4,False,interieur,bon,False,False,False,2500000.0,False,3,1.0,False,analakely,0.0,0.0,False,sans,Appartement,,
False,False,F3,False,interieur,bon,False,False,False,5000000.0,False,2,2.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Appartement,ambatobe,143.0
False,False,F3,False,interieur,bon,False,False,False,5000000.0,False,2,2.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Appartement,ambatobe,499.0
False,False,F3,False,interieur,bon,False,False,False,5000000.0,False,2,2.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Appartement,ambatobe,550.0
False,True,F3,False,interieur,bon,False,False,False,2000000.0,False,2,1.0,False,ankadivato,0.0,0.0,True,sans,Appartement,,
False,False,F2,False,interieur,bon,False,True,True,4000000.0,True,1,1.0,True,ivandry,0.0,0.0,True,voiture_avec_parking,Appartement,ivandry,139.0
False,False,F3,False,interieur,bon,False,False,False,2500000.0,False,2,1.0,False,andrainarivo,0.0,0.0,True,voiture_avec_parking,Appartement,,
True,False,F3,False,interieur,bon,True,True,False,3000000.0,False,2,1.0,False,analamahitsy,0.0,0.0,True,voiture_avec_parking,Villa,analamahitsy,635.0
False,False,F4,False,interieur,bon,False,False,False,4000000.0,False,3,2.0,False,nanisana,0.0,0.0,True,voiture_avec_parking,Appartement,,
False,False,F5,False,interieur,bon,False,False,False,3500000.0,False,4,2.0,False,antsampandrano,0.0,0.0,False,voiture_avec_parking,Villa,antsampandrano,218.0
False,False,F4,False,interieur,bon,False,False,False,5000000.0,False,3,2.0,False,betongolo,0.0,0.0,True,voiture_avec_parking,Villa,betongolo,92.0
False,False,F4,False,interieur,bon,False,False,False,1500000.0,False,3,1.0,False,faravohitra,0.0,0.0,False,sans,Maison,faravohitra,243.0
True,False,F0,False,interieur,bon,False,False,True,250000.0,True,1,1.0,False,ivandry,0.0,0.0,False,voiture_avec_parking,Appartement,ivandry,139.0
False,False,F4,False,interieur,bon,False,False,False,1400000.0,False,3,1.0,False,ambatoroka,0.0,0.0,False,voiture_avec_parking,Appartement,ambatoroka,53.0
False,False,F3,False,interieur,bon,False,False,False,6000000.0,True,2,2.0,False,faravohitra,0.0,0.0,False,voiture_avec_parking,Appartement,faravohitra,243.0
False,True,F2,False,interieur,bon,False,False,False,2000000.0,False,1,1.0,False,andranovelona,0.0,0.0,False,voiture_avec_parking,Maison,andranovelona,214.0
False,True,F2,False,interieur,bon,False,False,False,2000000.0,False,1,1.0,False,andranovelona,0.0,0.0,False,voiture_avec_parking,Maison,andranovelona,386.0
False,True,F2,False,interieur,bon,False,False,False,2000000.0,False,1,1.0,False,andranovelona,0.0,0.0,False,voiture_avec_parking,Maison,andranovelona,503.0
False,True,F2,False,interieur,bon,False,False,False,2000000.0,False,1,1.0,False,andranovelona,0.0,0.0,False,voiture_avec_parking,Maison,andranovelona,591.0
False,False,F0,True,interieur,bon,False,False,True,1800000.0,True,0,1.0,False,ivandry,0.0,0.0,False,voiture_avec_parking,Appartement,ivandry,139.0
False,False,F4,False,interieur,bon,False,True,False,3000000.0,False,3,2.0,False,tsimialonjafy,0.0,0.0,False,voiture_avec_parking,Appartement,tsimialonjafy,114.0
False,False,F5,True,interieur,bon,False,False,False,3500000.0,False,4,2.0,False,ivato aeroport,0.0,0.0,True,voiture_avec_parking,Villa,ivato aeroport,462.0
False,False,F4,False,interieur,bon,False,True,False,10000000.0,False,3,2.0,False,analamahitsy,0.0,0.0,True,voiture_avec_parking,Villa,analamahitsy,635.0
False,False,F4,False,interieur,bon,False,False,False,1400000.0,False,3,1.0,False,ambatoroka,0.0,0.0,False,voiture_avec_parking,Appartement,ambatoroka,53.0
False,False,F2,False,interieur,bon,False,False,False,3000000.0,True,1,1.0,False,androhibe,0.0,0.0,False,voiture_avec_parking,Appartement,androhibe,136.0
False,False,F2,False,interieur,bon,False,False,False,3000000.0,True,1,1.0,False,androhibe,0.0,0.0,False,voiture_avec_parking,Appartement,androhibe,562.0
False,False,F2,False,interieur,bon,False,False,False,3000000.0,True,1,1.0,False,androhibe,0.0,0.0,False,voiture_avec_parking,Appartement,androhibe,875.0
False,True,F4,False,interieur,bon,False,False,False,4000000.0,False,3,2.0,False,ivandry,0.0,0.0,True,voiture_avec_parking,Appartement,ivandry,139.0
True,True,F4,False,interieur,bon,False,False,False,4000000.0,True,3,2.0,False,soamanandrariny,0.0,0.0,True,voiture_avec_parking,Villa,soamanandrariny,269.0
False,False,F4,True,interieur,bon,False,True,False,4950000.0,False,3,3.0,False,ivandry,0.0,0.0,False,voiture_avec_parking,Appartement,ivandry,139.0
False,False,F2,False,interieur,bon,False,True,False,2000000.0,False,1,1.0,False,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,143.0
False,False,F2,False,interieur,bon,False,True,False,2000000.0,False,1,1.0,False,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,499.0
False,False,F2,False,interieur,bon,False,True,False,2000000.0,False,1,1.0,False,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,550.0
False,False,F3,False,interieur,bon,False,False,False,2500000.0,False,2,1.0,False,ankadivato,0.0,0.0,True,voiture_avec_parking,Appartement,,
False,False,F4,True,interieur,bon,False,True,True,16000000.0,True,3,2.0,True,ivandry,0.0,0.0,True,voiture_avec_parking,Appartement,ivandry,139.0
False,False,F4,False,interieur,bon,False,True,True,9000000.0,True,3,3.0,False,ankorondrano,0.0,0.0,True,voiture_avec_parking,Appartement,ankorondrano,864.0
False,False,F4,False,interieur,bon,False,True,True,9000000.0,True,3,3.0,False,ankorondrano,0.0,0.0,True,voiture_avec_parking,Appartement,ankorondrano,889.0
False,False,F3,False,interieur,bon,False,True,False,2950000.0,False,2,1.0,False,ivandry,0.0,0.0,False,voiture_avec_parking,Appartement,ivandry,139.0
False,False,F5,False,interieur,bon,False,True,False,11000000.0,False,4,3.0,False,androhibe,0.0,0.0,True,voiture_avec_parking,Villa,androhibe,136.0
False,False,F5,False,interieur,bon,False,True,False,11000000.0,False,4,3.0,False,androhibe,0.0,0.0,True,voiture_avec_parking,Villa,androhibe,562.0
False,False,F5,False,interieur,bon,False,True,False,11000000.0,False,4,3.0,False,androhibe,0.0,0.0,True,voiture_avec_parking,Villa,androhibe,875.0
False,False,F3,False,interieur,bon,False,True,False,3500000.0,False,2,1.0,False,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,143.0
False,False,F3,False,interieur,bon,False,True,False,3500000.0,False,2,1.0,False,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,499.0
False,False,F3,False,interieur,bon,False,True,False,3500000.0,False,2,1.0,False,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,550.0
False,False,F4,False,interieur,bon,False,False,False,1500000.0,False,3,1.0,False,analamahitsy,0.0,0.0,True,voiture_avec_parking,Villa,analamahitsy,635.0
False,True,F6,True,interieur,bon,True,False,True,12500000.0,False,5,3.0,True,androhibe,0.0,0.0,True,voiture_avec_parking,Villa,androhibe,136.0
False,True,F6,True,interieur,bon,True,False,True,12500000.0,False,5,3.0,True,androhibe,0.0,0.0,True,voiture_avec_parking,Villa,androhibe,562.0
False,True,F6,True,interieur,bon,True,False,True,12500000.0,False,5,3.0,True,androhibe,0.0,0.0,True,voiture_avec_parking,Villa,androhibe,875.0
False,False,F3,True,interieur,bon,False,False,False,1000000.0,False,2,1.0,False,anjanahary,0.0,0.0,True,voiture_avec_parking,Appartement,,
False,False,F3,True,interieur,bon,False,True,False,1150000.0,False,2,1.0,False,ambodifilao,0.0,0.0,True,voiture_avec_parking,Appartement,,
False,False,F3,False,interieur,bon,True,True,False,2000000.0,False,2,1.0,False,ankadifotsy,0.0,0.0,False,voiture_avec_parking,Appartement,ankadifotsy,491.0
False,False,F3,False,interieur,bon,True,True,False,2000000.0,False,2,1.0,False,ankadifotsy,0.0,0.0,False,voiture_avec_parking,Appartement,ankadifotsy,676.0
False,False,F3,False,interieur,bon,True,False,False,1800000.0,False,2,2.0,False,soavimbahoaka,0.0,0.0,True,voiture_avec_parking,Appartement,soavimbahoaka,723.0
False,False,F3,False,interieur,bon,False,True,False,5000000.0,False,2,1.0,True,androhibe,0.0,0.0,False,voiture_avec_parking,Appartement,androhibe,136.0
False,False,F3,False,interieur,bon,False,True,False,5000000.0,False,2,1.0,True,androhibe,0.0,0.0,False,voiture_avec_parking,Appartement,androhibe,562.0
False,False,F3,False,interieur,bon,False,True,False,5000000.0,False,2,1.0,True,androhibe,0.0,0.0,False,voiture_avec_parking,Appartement,androhibe,875.0
False,False,F4,True,interieur,bon,False,False,False,1300000.0,False,3,1.0,False,ambohibao,0.0,0.0,False,voiture_avec_parking,Appartement,ambohibao,360.0
False,False,F4,True,interieur,bon,False,False,False,1300000.0,False,3,1.0,False,ambohibao,0.0,0.0,False,voiture_avec_parking,Appartement,ambohibao,439.0
False,False,F4,True,interieur,bon,False,False,False,1300000.0,False,3,1.0,False,ambohibao,0.0,0.0,False,voiture_avec_parking,Appartement,ambohibao,675.0
False,False,F4,True,interieur,bon,False,False,False,1300000.0,False,3,1.0,False,ambohibao,0.0,0.0,False,voiture_avec_parking,Appartement,ambohibao,870.0
False,False,F3,False,interieur,bon,False,False,False,1200000.0,True,2,1.0,False,ambatoroka,0.0,0.0,False,voiture_avec_parking,Appartement,ambatoroka,53.0
False,False,F3,False,interieur,bon,False,True,False,3000000.0,False,2,1.0,False,ampangabe,0.0,0.0,True,voiture_avec_parking,Appartement,ampangabe,547.0
False,False,F3,False,interieur,bon,False,True,False,3000000.0,False,2,1.0,False,ampangabe,0.0,0.0,True,voiture_avec_parking,Appartement,ampangabe,912.0
False,True,F5,True,interieur,bon,False,True,False,8500000.0,True,4,2.0,False,tanjombato iraitsimivaky,0.0,0.0,True,voiture_avec_parking,Villa,tanjombato iraitsimivaky,769.0
False,False,F4,False,interieur,bon,False,False,False,5000000.0,False,3,3.0,False,ambohitrarahaba,0.0,0.0,False,voiture_avec_parking,Villa,ambohitrarahaba,223.0
False,False,F4,False,interieur,bon,False,False,False,2600000.0,True,3,2.0,False,ampandrana,0.0,0.0,False,voiture_avec_parking,Appartement,,
False,False,F5,True,interieur,bon,False,False,True,11500000.0,False,4,3.0,True,androhibe,0.0,0.0,True,voiture_avec_parking,Villa,androhibe,136.0
False,False,F5,True,interieur,bon,False,False,True,11500000.0,False,4,3.0,True,androhibe,0.0,0.0,True,voiture_avec_parking,Villa,androhibe,562.0
False,False,F5,True,interieur,bon,False,False,True,11500000.0,False,4,3.0,True,androhibe,0.0,0.0,True,voiture_avec_parking,Villa,androhibe,875.0
False,True,F6,True,interieur,bon,True,False,True,15000000.0,False,5,3.0,True,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,143.0
False,True,F6,True,interieur,bon,True,False,True,15000000.0,False,5,3.0,True,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,499.0
False,True,F6,True,interieur,bon,True,False,True,15000000.0,False,5,3.0,True,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,550.0
False,False,F3,False,interieur,bon,False,True,False,1500000.0,True,2,1.0,False,manakambahiny,0.0,0.0,True,voiture_avec_parking,Appartement,,
False,False,F3,True,interieur,bon,False,False,False,6000000.0,True,2,2.0,True,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,143.0
False,False,F3,True,interieur,bon,False,False,False,6000000.0,True,2,2.0,True,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,499.0
False,False,F3,True,interieur,bon,False,False,False,6000000.0,True,2,2.0,True,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,550.0
False,False,F2,False,interieur,bon,False,True,True,6000000.0,True,1,1.0,True,ivandry,0.0,0.0,True,voiture_avec_parking,Appartement,ivandry,139.0
False,False,F5,True,interieur,bon,False,False,True,7000000.0,False,4,2.0,False,ambohitrarahaba,0.0,0.0,True,voiture_avec_parking,Villa,ambohitrarahaba,223.0
False,False,F4,False,interieur,bon,False,False,False,2000000.0,True,3,1.0,False,ambatoroka,0.0,0.0,False,voiture_avec_parking,Appartement,ambatoroka,53.0
False,True,F4,True,interieur,bon,False,False,False,3000000.0,False,3,2.0,False,behoririka,0.0,0.0,True,voiture_avec_parking,Appartement,behoririka,95.0
False,True,F4,True,interieur,bon,False,False,False,3000000.0,False,3,2.0,False,behoririka,0.0,0.0,True,voiture_avec_parking,Appartement,behoririka,816.0
False,False,F3,False,interieur,bon,False,False,False,2000000.0,True,2,1.0,False,ambolokandrina,0.0,0.0,True,voiture_avec_parking,Appartement,,
False,True,F6,True,interieur,bon,True,False,False,14000000.0,False,5,3.0,True,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,143.0
False,True,F6,True,interieur,bon,True,False,False,14000000.0,False,5,3.0,True,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,499.0
False,True,F6,True,interieur,bon,True,False,False,14000000.0,False,5,3.0,True,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,550.0
False,False,F3,False,interieur,bon,True,True,False,3000000.0,False,2,1.0,True,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,143.0
False,False,F3,False,interieur,bon,True,True,False,3000000.0,False,2,1.0,True,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,499.0
False,False,F3,False,interieur,bon,True,True,False,3000000.0,False,2,1.0,True,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,550.0
False,False,F3,True,interieur,bon,False,True,True,4500000.0,True,2,2.0,True,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,143.0
False,False,F3,True,interieur,bon,False,True,True,4500000.0,True,2,2.0,True,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,499.0
False,False,F3,True,interieur,bon,False,True,True,4500000.0,True,2,2.0,True,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,550.0
False,False,F3,True,interieur,bon,False,True,True,5000000.0,True,2,1.0,True,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,143.0
False,False,F3,True,interieur,bon,False,True,True,5000000.0,True,2,1.0,True,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,499.0
False,False,F3,True,interieur,bon,False,True,True,5000000.0,True,2,1.0,True,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,550.0
True,True,F3,True,interieur,bon,False,False,False,1000000.0,False,2,1.0,False,manjakaray iic,0.0,0.0,True,voiture_avec_parking,Appartement,manjakaray iic,145.0
False,False,F2,False,interieur,bon,False,False,False,2200000.0,True,1,1.0,False,behoririka,0.0,0.0,False,voiture_avec_parking,Appartement,behoririka,95.0
False,False,F2,False,interieur,bon,False,False,False,2200000.0,True,1,1.0,False,behoririka,0.0,0.0,False,voiture_avec_parking,Appartement,behoririka,816.0
False,False,F3,False,interieur,bon,False,False,False,1500000.0,False,2,1.0,False,androndrakely,0.0,0.0,False,voiture_avec_parking,Appartement,,
False,False,F5,False,interieur,bon,True,False,False,1200000.0,False,4,2.0,False,itaosy,0.0,0.0,True,voiture_avec_parking,Villa,itaosy,757.0
False,False,F4,False,interieur,bon,False,False,False,15000000.0,False,3,3.0,False,ankorondrano,0.0,0.0,True,voiture_avec_parking,Villa,ankorondrano,864.0
False,False,F4,False,interieur,bon,False,False,False,15000000.0,False,3,3.0,False,ankorondrano,0.0,0.0,True,voiture_avec_parking,Villa,ankorondrano,889.0
False,False,F5,False,interieur,bon,False,False,False,12500000.0,False,4,3.0,False,ivandry,0.0,0.0,True,voiture_avec_parking,Villa,ivandry,139.0
True,False,F7,True,interieur,bon,False,True,True,24000000.0,False,6,3.0,True,ankorondrano,0.0,0.0,True,voiture_avec_parking,Villa,ankorondrano,864.0
True,False,F7,True,interieur,bon,False,True,True,24000000.0,False,6,3.0,True,ankorondrano,0.0,0.0,True,voiture_avec_parking,Villa,ankorondrano,889.0
False,False,F5,False,interieur,bon,False,False,False,11250000.0,True,4,4.0,True,ambohimangakely,0.0,0.0,True,voiture_avec_parking,Villa,ambohimangakely,271.0
False,False,F3,False,interieur,bon,False,True,False,4000000.0,True,2,1.0,False,androhibe,0.0,0.0,True,voiture_avec_parking,Appartement,androhibe,136.0
False,False,F3,False,interieur,bon,False,True,False,4000000.0,True,2,1.0,False,androhibe,0.0,0.0,True,voiture_avec_parking,Appartement,androhibe,562.0
False,False,F3,False,interieur,bon,False,True,False,4000000.0,True,2,1.0,False,androhibe,0.0,0.0,True,voiture_avec_parking,Appartement,androhibe,875.0
False,False,F4,False,interieur,bon,False,False,False,5000000.0,True,3,3.0,False,ankorondrano,0.0,0.0,True,voiture_avec_parking,Appartement,ankorondrano,864.0
False,False,F4,False,interieur,bon,False,False,False,5000000.0,True,3,3.0,False,ankorondrano,0.0,0.0,True,voiture_avec_parking,Appartement,ankorondrano,889.0
False,False,F4,False,interieur,bon,True,False,False,3000000.0,False,3,1.0,False,ampangabe,0.0,0.0,False,voiture_avec_parking,Villa,ampangabe,547.0
False,False,F4,False,interieur,bon,True,False,False,3000000.0,False,3,1.0,False,ampangabe,0.0,0.0,False,voiture_avec_parking,Villa,ampangabe,912.0
False,False,F4,False,interieur,bon,False,True,False,3000000.0,False,3,1.0,False,ivato aeroport,0.0,0.0,False,voiture_avec_parking,Villa,ivato aeroport,462.0
False,False,F4,False,interieur,bon,False,True,False,10000000.0,False,3,2.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,143.0
False,False,F4,False,interieur,bon,False,True,False,10000000.0,False,3,2.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,499.0
False,False,F4,False,interieur,bon,False,True,False,10000000.0,False,3,2.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,550.0
False,False,F3,False,interieur,bon,False,True,False,6250000.0,False,2,2.0,False,ambatonakanga,0.0,0.0,False,voiture_avec_parking,Appartement,,
True,False,F4,True,interieur,bon,False,True,True,4750000.0,True,3,3.0,True,alasora,0.0,0.0,False,voiture_avec_parking,Villa,alasora,192.0
False,False,F3,False,interieur,bon,False,False,False,1000000.0,False,2,1.0,False,ambohimiandra,0.0,0.0,False,voiture_avec_parking,Appartement,ambohimiandra,554.0
False,False,F3,False,interieur,bon,False,False,False,3250000.0,True,2,2.0,False,ankorondrano,0.0,0.0,False,voiture_avec_parking,Appartement,ankorondrano,864.0
False,False,F3,False,interieur,bon,False,False,False,3250000.0,True,2,2.0,False,ankorondrano,0.0,0.0,False,voiture_avec_parking,Appartement,ankorondrano,889.0
False,False,F4,False,interieur,bon,True,True,False,3800000.0,True,3,2.0,False,ambohitrarahaba,0.0,0.0,True,voiture_avec_parking,Villa,ambohitrarahaba,223.0
False,False,F4,False,interieur,bon,False,False,False,1900000.0,False,3,1.0,False,ambohitrarahaba,0.0,0.0,False,voiture_avec_parking,Appartement,ambohitrarahaba,223.0
False,False,F3,False,interieur,bon,False,False,False,1000000.0,False,2,1.0,False,talatamaty,0.0,0.0,True,voiture_avec_parking,Appartement,talatamaty,434.0
False,False,F2,False,interieur,bon,False,False,False,600000.0,False,1,1.0,False,ivato aeroport,0.0,0.0,False,sans,Appartement,ivato aeroport,462.0
False,False,F4,True,interieur,bon,False,False,False,2500000.0,False,3,1.0,False,ambohibao,0.0,0.0,True,voiture_avec_parking,Villa,ambohibao,360.0
False,False,F4,True,interieur,bon,False,False,False,2500000.0,False,3,1.0,False,ambohibao,0.0,0.0,True,voiture_avec_parking,Villa,ambohibao,439.0
False,False,F4,True,interieur,bon,False,False,False,2500000.0,False,3,1.0,False,ambohibao,0.0,0.0,True,voiture_avec_parking,Villa,ambohibao,675.0
