"a_etage","cheminee","classification_f","cuve_eau","douche_wc","etat_general","garage_ferme","gardien_securite","groupe_electrogene","loyer_mensuel","meuble","nombre_chambres","nombre_salles_eau","piscine","quartier","superficie","surface_terrain","terrasse_balcon","type_d_acces","type_logement"
"False","False","F3","False","interieur","bon","False","True","False","3000000.0","True","2","1.0","True","Tsimialonjafy","85.0","0.0","True","voiture_avec_parking","Appartement"
"False","False","F3","False","interieur","bon","False","True","False","4250000.0","True","2","1.0","True","Ambatobe","75.0","0.0","True","voiture_avec_parking","Appartement"
"False","True","F6","False","interieur","bon","False","False","True","13500000.0","False","4","0.0","True","Ambatobe","350.0","0.0","True","voiture_avec_parking","Villa"
"True","True","F5","True","interieur","bon","False","False","False","6000000.0","False","4","3.0","False","Faravohitra","280.0","0.0","True","voiture_avec_parking","Villa"
"True","False","F4","True","interieur","bon","False","True","True","0.0","False","3","3.0","True","Ankorondrano","290.0","0.0","True","voiture_avec_parking","Villa"
"False","False","F3","False","interieur","bon","False","True","False","2500000.0","True","2","2.0","False","Ambatobe","72.0","0.0","True","voiture_avec_parking","Appartement"
"False","False","F3","True","interieur","bon","False","True","False","4000000.0","True","2","2.0","False","Soavimbahoaka","85.0","0.0","True","voiture_avec_parking","Appartement"
"False","False","F4","True","interieur","bon","False","True","True","10000000.0","True","3","2.0","True","Ambodivona","150.0","0.0","True","voiture_avec_parking","Appartement"
"False","False","F4","False","interieur","bon","False","True","False","6000000.0","False","3","2.0","True","Ambatobe","150.0","0.0","True","voiture_avec_parking","Appartement"
"True","False","F0","False","interieur","bon","False","False","False","6000000.0","False","10","2.0","False","Tsiadana","0.0","467.0","False","voiture","Appartement"
"True","False","F5","False","interieur","bon","False","True","False","6000000.0","True","4","1.0","False","Isoraka Ampatsakana","0.0","0.0","True","voiture_avec_parking","Villa"
"False","False","F6","False","interieur","bon","True","False","False","6000000.0","True","5","6.0","False","Ambohidratrimo","0.0","0.0","False","voiture_avec_parking","Villa"
"True","False","F6","False","interieur","bon","True","False","False","6000000.0","False","5","2.0","False","Ambohinambo","0.0","1200.0","True","voiture_avec_parking","Villa"
"False","False","F0","False","interieur","bon","False","False","True","6000000.0","False","3","1.0","False","Ivandry","0.0","0.0","False","voiture_avec_parking","Appartement"
"False","True","F8","False","interieur","bon","False","True","False","6000000.0","True","7","2.0","False","Nanisana Iadiambola","0.0","0.0","True","voiture_avec_parking","Villa"
"False","False","F6","False","interieur","bon","False","True","False","6000000.0","False","5","2.0","True","Ambatobe","0.0","0.0","False","voiture_avec_parking","Villa"
"True","False","F0","False","interieur","bon","False","False","False","6000000.0","False","10","0.0","False","Talatamaty","0.0","0.0","False","voiture_avec_parking","Maison"
"False","False","F0","True","interieur","bon","False","True","True","6000000.0","False","4","2.0","False","Mahamasina Atsimo","208.0","0.0","True","voiture_avec_parking","Appartement"
"False","False","F3","False","interieur","bon","False","True","False","6000000.0","True","2","1.0","True","Analamahitsy Cite","0.0","0.0","True","voiture_avec_parking","Appartement"
"True","True","F7","True","interieur","bon","False","False","False","6000000.0","False","5","2.0","True","Manjaka","0.0","0.0","True","voiture","Appartement"
"True","True","F0","True","interieur","bon","True","False","False","5880000.0","False","3","2.0","False","Ambatobe","180.0","0.0","True","voiture_avec_parking","Appartement"
"True","True","F5","True","interieur","bon","False","False","False","5880000.0","False","4","2.0","False","Faravohitra Mandrosoa","0.0","0.0","True","voiture_avec_parking","Maison"
"True","False","F5","True","interieur","bon","False","False","True","5880000.0","False","4","2.0","True","Talatamaty","0.0","0.0","True","voiture_avec_parking","Maison"
"True","True","F0","False","interieur","bon","False","True","False","5800000.0","False","3","2.0","False","Ambatobe","0.0","0.0","False","voiture_avec_parking","Appartement"
"False","False","F0","False","interieur","bon","False","True","False","5760000.0","False","3","1.0","False","Ambatonakanga Ambohitsorohitra","150.0","0.0","True","voiture_avec_parking","Appartement"
"False","True","F0","True","interieur","bon","True","False","False","5700000.0","False","3","2.0","False","Ambatobe","180.0","0.0","True","voiture_avec_parking","Appartement"
"False","True","F0","True","interieur","bon","True","False","False","5700000.0","False","3","2.0","False","Ambatobe","180.0","0.0","True","voiture_avec_parking","Appartement"
"False","True","F0","True","interieur","bon","False","False","False","5640000.0","False","0","3.0","False","Ambatobe","0.0","0.0","True","voiture_avec_parking","Appartement"
"False","True","F0","True","interieur","bon","False","False","False","5640000.0","False","3","3.0","False","Ambatobe","0.0","0.0","True","voiture_avec_parking","Appartement"
"False","False","F0","False","interieur","bon","False","False","False","5625000.0","False","3","2.0","False","Ivandry","110.0","0.0","True","voiture_avec_parking","Appartement"
"False","True","F0","False","interieur","bon","False","False","True","5568000.0","False","3","3.0","False","Ambatobe","200.0","0.0","True","voiture_avec_parking","Appartement"
"False","True","F6","False","interieur","bon","False","False","False","5520000.0","False","5","5.0","False","Ivandry","0.0","0.0","True","voiture_avec_parking","Villa"
"False","False","F3","False","interieur","bon","False","True","False","5500000.0","True","2","2.0","False","Ambohibao","0.0","0.0","True","voiture_avec_parking","Appartement"
"False","False","F0","False","interieur","bon","False","True","False","5400000.0","True","3","2.0","False","Ivandry","0.0","0.0","False","voiture_avec_parking","Appartement"
"True","False","F7","True","interieur","bon","True","True","False","5360000.0","True","6","3.0","False","Ilafy","500.0","1200.0","False","voiture_avec_parking","Villa"
"True","False","F5","False","interieur","bon","True","False","False","5330000.0","False","4","2.0","False","Ivandry","0.0","0.0","True","voiture_avec_parking","Maison"
"False","False","F0","True","interieur","bon","False","True","True","5280000.0","False","2","1.0","False","Androhibe","60.0","0.0","False","voiture_avec_parking","Appartement"
"False","False","F0","True","interieur","bon","False","True","False","5145000.0","True","1","1.0","True","Analamahitsy Ankorondrano","60.0","0.0","True","voiture","Appartement"
"False","True","F0","False","interieur","bon","False","False","False","5000000.0","False","3","2.0","False","Ambohibao","0.0","0.0","True","voiture_avec_parking","Appartement"
"False","False","F0","True","interieur","bon","False","False","True","5000000.0","False","3","2.0","False","Ivandry","0.0","0.0","False","voiture_avec_parking","Appartement"
"False","False","F5","True","interieur","bon","True","True","True","5000000.0","True","4","2.0","False","Ambohimangakely","0.0","0.0","True","voiture_avec_parking","Villa"
"False","True","F8","True","interieur","bon","True","False","False","5000000.0","False","7","2.0","False","Ambohinambo","0.0","0.0","True","voiture_avec_parking","Villa"
"False","True","F5","False","interieur","bon","False","True","False","5000000.0","False","4","2.0","False","Maibahoaka","0.0","0.0","False","voiture_avec_parking","Villa"
"False","False","F4","False","interieur","bon","False","False","False","5000000.0","False","3","2.0","False","Betongolo","0.0","0.0","False","voiture_avec_parking","Maison"
"False","False","F0","False","interieur","bon","False","True","False","5000000.0","True","5","2.0","False","Ivato","0.0","0.0","False","voiture_avec_parking","Appartement"
"True","True","F4","True","interieur","bon","False","False","False","5000000.0","True","3","2.0","True","Ambohibao","0.0","0.0","False","voiture_avec_parking","Villa"
"False","False","F0","True","interieur","bon","False","False","True","5000000.0","False","2","0.0","False","Anosizato Atsinanana I","0.0","0.0","False","voiture_avec_parking","Appartement"
"True","False","F5","False","interieur","bon","False","True","False","5000000.0","False","4","2.0","False","Ankadindravola","200.0","500.0","True","voiture_avec_parking","Maison"
"False","False","F4","True","interieur","bon","False","False","True","5000000.0","True","3","1.0","False","Ambohinambo","0.0","0.0","False","voiture_avec_parking","Villa"
"False","True","F4","False","interieur","bon","True","False","True","5000000.0","True","3","2.0","False","Ambohimiandra Fenomanana Antsa","0.0","0.0","False","voiture_avec_parking","Villa"
"False","True","F5","True","interieur","bon","False","True","False","5000000.0","False","3","2.0","False","Tanjombato Iraitsimivaky","0.0","0.0","True","voiture_avec_parking","Villa"
"False","False","F0","False","interieur","bon","False","False","False","5000000.0","True","3","2.0","False","Manakambahiny Ankerakely Ambat","0.0","0.0","False","voiture_avec_parking","Appartement"
"False","False","F0","False","interieur","bon","False","False","False","5000000.0","False","2","2.0","False","Mahamasina Atsimo","100.0","0.0","False","voiture_avec_parking","Appartement"
"False","False","F5","False","interieur","bon","False","True","False","5000000.0","False","4","2.0","False","Ambohibao","0.0","0.0","False","voiture_avec_parking","Appartement"
"False","False","F4","False","interieur","bon","False","True","False","5000000.0","False","3","2.0","False","Ambohibao","0.0","0.0","True","voiture_avec_parking","Villa"
"False","True","F8","False","interieur","bon","False","False","False","5000000.0","False","7","3.0","False","Ivandry","0.0","0.0","True","voiture_avec_parking","Maison"
"False","False","F5","False","interieur","bon","False","False","False","5000000.0","True","4","2.0","False","Nanisana Iadiambola","0.0","0.0","False","voiture","Villa"
"False","True","F6","True","interieur","bon","True","False","False","5000000.0","False","5","3.0","False","Talatamaty","0.0","0.0","False","voiture_avec_parking","Villa"
"True","True","F6","False","interieur","bon","True","True","False","5000000.0","False","4","3.0","True","Ambohibao","0.0","1500.0","False","voiture_avec_parking","Villa"
"False","False","F5","False","interieur","bon","False","True","False","5000000.0","True","4","2.0","True","Ivato Aeroport","0.0","0.0","True","voiture_avec_parking","Villa"
"False","False","F5","False","interieur","bon","True","True","False","5000000.0","False","4","2.0","False","Ambatobe","0.0","690.0","True","voiture_avec_parking","Villa"
"False","False","F5","True","interieur","bon","True","False","False","5000000.0","True","4","2.0","False","Ilaivola","0.0","0.0","True","voiture_avec_parking","Villa"
"False","True","F4","True","interieur","bon","False","True","False","5000000.0","True","3","2.0","False","Tanjombato Iraitsimivaky","0.0","700.0","False","voiture_avec_parking","Villa"
"False","False","F4","True","interieur","bon","True","True","True","4900000.0","False","3","2.0","False","Ambatonakanga Ambohitsorohitra","0.0","0.0","False","voiture_avec_parking","Villa"
"False","False","F4","True","interieur","bon","False","True","False","4900000.0","False","3","2.0","False","Ambodihady","135.0","0.0","True","voiture_avec_parking","Villa"
"False","True","F8","False","interieur","bon","True","True","False","4900000.0","False","7","3.0","True","Betongolo","0.0","0.0","False","voiture_avec_parking","Villa"
"False","False","F3","False","interieur","bon","False","False","False","4900000.0","False","2","1.0","False","Andrononobe","0.0","0.0","True","voiture_avec_parking","Appartement"
"False","False","F4","False","interieur","bon","False","False","False","4800000.0","False","3","2.0","True","Andrefan'ankadimbahoaka","0.0","0.0","True","voiture_avec_parking","Appartement"
"False","False","F2","False","interieur","bon","False","False","False","4800000.0","True","1","1.0","False","Androhibe","0.0","0.0","False","voiture_avec_parking","Maison"
"True","False","F0","False","interieur","bon","False","False","False","4800000.0","True","6","2.0","False","Ambatobe","0.0","0.0","True","voiture_avec_parking","Maison"
"False","False","F3","False","interieur","bon","False","False","False","4800000.0","False","2","2.0","False","Ambatonakanga Ambohitsorohitra","0.0","0.0","True","voiture_avec_parking","Appartement"
"True","False","F0","True","interieur","bon","True","True","False","4800000.0","False","6","2.0","False","Androhibe","0.0","0.0","True","voiture_avec_parking","Maison"
"True","True","F7","False","interieur","bon","True","True","False","4800000.0","False","6","3.0","False","Ambohimangakely","0.0","0.0","True","voiture_avec_parking","Villa"
"False","False","F3","False","interieur","bon","False","True","False","4780000.0","True","2","1.0","False","Androhibe","0.0","0.0","False","voiture_avec_parking","Appartement"
"False","False","F4","False","interieur","bon","False","False","False","4500000.0","False","3","2.0","False","Antetezanafovoany I","0.0","0.0","True","voiture_avec_parking","Appartement"
"False","False","F6","False","interieur","bon","True","True","True","4500000.0","True","5","2.0","False","Anosivavaka","0.0","0.0","False","voiture_avec_parking","Villa"
"True","False","F5","False","interieur","bon","False","True","False","4500000.0","False","4","2.0","False","Ambatolampy Tsimahafotsy","0.0","0.0","True","voiture_avec_parking","Appartement"
"False","False","F0","False","interieur","bon","False","False","False","4500000.0","False","0","1.0","False","Androhibe","0.0","0.0","True","voiture_avec_parking","Appartement"
"False","False","F0","False","interieur","bon","False","False","False","4500000.0","False","2","2.0","False","Ampefiloha","0.0","0.0","False","voiture_avec_parking","Appartement"
"False","True","F6","False","interieur","bon","False","True","True","4500000.0","False","5","6.0","True","Talatamaty","0.0","0.0","False","voiture_avec_parking","Villa"
"False","True","F5","False","interieur","bon","False","False","False","4500000.0","True","4","2.0","False","Ambolokandrina 5a","0.0","0.0","True","voiture_avec_parking","Maison"
"False","False","F5","False","interieur","bon","False","True","False","4500000.0","True","4","4.0","True","Ambatobe","0.0","0.0","False","voiture_avec_parking","Appartement"
"False","False","F2","False","interieur","bon","False","True","True","4500000.0","True","1","1.0","True","Analamahitsy Cite","0.0","0.0","False","voiture","Appartement"
"False","False","F5","False","interieur","bon","False","True","False","4400000.0","False","4","4.0","False","Mandrosoa Ivato","0.0","0.0","False","voiture_avec_parking","Villa"
"False","True","F0","True","interieur","bon","False","True","False","4400000.0","False","3","2.0","True","Ambatobe","200.0","0.0","True","voiture_avec_parking","Appartement"
"False","False","F2","True","interieur","bon","False","True","True","4250000.0","True","2","0.0","False","Ivandry","60.0","0.0","False","voiture_avec_parking","Appartement"
"False","False","F0","True","interieur","bon","False","True","True","4250000.0","True","1","0.0","False","Ivandry","40.0","0.0","False","voiture_avec_parking","Appartement"
"False","False","F2","True","interieur","bon","False","True","True","4250000.0","False","1","1.0","True","Ivandry","0.0","0.0","True","voiture_avec_parking","Appartement"
"True","False","F0","True","interieur","bon","False","True","False","4250000.0","False","3","2.0","False","Ambatobe","50.0","900.0","True","voiture_avec_parking","Villa"
"False","False","F0","True","interieur","bon","False","True","False","4230000.0","True","1","1.0","True","Analamahitsy Cite","0.0","0.0","True","voiture_avec_parking","Appartement"
"False","False","F4","False","interieur","bon","False","True","False","4200000.0","False","3","2.0","False","Analamahitsy Ambatobe","0.0","0.0","False","voiture_avec_parking","Villa"
"True","False","F5","False","interieur","bon","False","False","False","4200000.0","False","4","2.0","False","Tanjombato Iraitsimivaky","0.0","0.0","True","voiture_avec_parking","Villa"
"False","False","F6","True","interieur","bon","False","True","False","4165000.0","True","5","3.0","False","Ambatobe","0.0","0.0","True","voiture","Villa"
"False","False","F4","True","interieur","bon","False","False","True","4150000.0","True","3","2.0","False","Ambodirano","0.0","0.0","False","voiture_avec_parking","Appartement"
"False","False","F4","True","interieur","bon","True","True","False","4100000.0","False","3","1.0","False","Manazary","0.0","0.0","True","voiture_avec_parking","Villa"
"False","False","F3","False","interieur","bon","True","True","False","4000000.0","True","2","2.0","False","Soavimbahoaka","0.0","0.0","True","voiture_avec_parking","Appartement"
"False","False","F0","False","interieur","bon","True","False","False","4000000.0","True","3","2.0","False","Ambolokandrina 5a","0.0","0.0","True","voiture_avec_parking","Appartement"
"False","True","F8","False","interieur","bon","True","False","False","4000000.0","False","7","3.0","False","Mahalavolona","200.0","4000.0","False","voiture_avec_parking","Maison"
"True","False","F5","False","interieur","bon","True","True","False","4000000.0","False","4","2.0","False","Ambohidratrimo","0.0","4000.0","True","voiture_avec_parking","Villa"
"False","False","F3","False","interieur","bon","False","True","False","4000000.0","True","2","1.0","False","Ambanidia","0.0","0.0","True","voiture_avec_parking","Appartement"
"False","False","F5","False","interieur","bon","False","False","False","4000000.0","False","4","2.0","False","Antsampandrano","0.0","0.0","False","voiture_avec_parking","Villa"
"False","False","F3","True","interieur","bon","False","True","True","4000000.0","True","2","1.0","True","Antanetibe Est","55.0","1400.0","False","voiture_avec_parking","Villa"
"False","False","F3","False","interieur","bon","False","False","True","4000000.0","False","2","2.0","False","Ivandry","0.0","0.0","False","voiture_avec_parking","Appartement"
"False","False","F3","False","interieur","bon","False","False","False","4000000.0","False","2","2.0","False","Andrainarivo","0.0","0.0","True","voiture_avec_parking","Appartement"
"False","False","F3","False","interieur","bon","False","False","False","4000000.0","False","2","2.0","False","Andrainarivo","0.0","0.0","True","voiture_avec_parking","Appartement"
"False","False","F7","False","interieur","bon","False","False","False","4000000.0","False","6","2.0","False","Antanimena","0.0","0.0","True","voiture_avec_parking","Maison"
"False","False","F5","True","interieur","bon","True","False","False","4000000.0","True","4","2.0","False","Ambatolampy Tsimahafotsy","0.0","0.0","True","voiture_avec_parking","Maison"
"False","False","F4","False","interieur","bon","False","True","False","4000000.0","True","3","2.0","False","Ilaivola","0.0","0.0","False","voiture_avec_parking","Villa"
"False","True","F4","True","interieur","bon","False","False","False","4000000.0","False","3","2.0","False","Ambohibao","0.0","0.0","True","voiture_avec_parking","Appartement"
"True","False","F5","True","interieur","bon","True","True","False","4000000","False","4","3","False","Ambohimanga","0","0","True","voiture","Villa"
"True","True","F4","False","interieur","bon","True","True","False","4000000","True","3","2","False","Ambohimangakely","0","2500","True","voiture","Villa"
"True","True","F0","True","interieur","bon","True","True","True","4000000","False","4","4","True","Ambatobe","0","0","True","voiture_avec_parking","Appartement"
"True","True","F7","False","interieur","bon","False","True","False","4000000","True","6","2","False","Ankadindravola","250","400","True","voiture_avec_parking","Villa"
"False","False","F0","False","interieur","bon","True","False","False","3920000","True","2","2","False","Soavimbahoaka","0","0","True","voiture_avec_parking","Appartement"
"False","False","F0","True","interieur","bon","False","True","True","3920000","True","2","1","False","Ankerana","0","0","False","voiture_avec_parking","Appartement"
"True","True","F0","False","interieur","bon","True","False","False","3900000","False","5","2","False","Soarano","0","0","True","voiture_avec_parking","Appartement"
"True","False","F4","False","interieur","bon","False","True","False","3900000","False","3","2","False","Andrainarivo","0","0","True","voiture_avec_parking","Appartement"
"False","False","F0","False","interieur","bon","False","False","False","3840000","False","2","2","True","Androhibe","0","0","True","voiture_avec_parking","Appartement"
"False","True","F4","False","interieur","bon","True","True","False","3780000","False","3","2","True","Ambohibao","0","0","False","voiture_avec_parking","Villa"
"False","False","F4","False","interieur","bon","True","True","False","3600000","False","3","2","False","Ambatobe","0","0","False","voiture_avec_parking","Villa"
"False","False","F0","False","interieur","bon","False","False","False","3600000","False","2","1","False","Analamahitsy","0","0","True","voiture","Appartement"
"False","False","F0","False","interieur","bon","False","True","False","3600000","False","3","2","False","Andrainarivo","0","0","True","voiture_avec_parking","Appartement"
"False","False","F5","False","interieur","bon","False","False","False","3500000","True","4","2","False","Manjaka","0","0","True","voiture","Villa"
"False","False","F0","False","interieur","bon","False","False","False","3500000","False","2","1","True","Ivandry","0","0","False","voiture","Appartement"
"False","False","F0","False","interieur","bon","False","True","False","3500000","False","2","2","False","Tsaralalana","0","0","True","voiture","Appartement"
"True","False","F6","True","interieur","bon","False","False","True","3500000","True","6","5","False","Ambatolampy","0","0","True","voiture","Villa"
"False","True","F6","True","interieur","bon","False","False","False","3500000","False","5","2","True","Ambohijanahary","0","0","False","voiture","Villa"
"False","False","F0","False","interieur","bon","False","False","False","3500000","True","1","1","False","Antsahavola","0","0","False","voiture_avec_parking","Appartement"
"False","False","F4","False","interieur","bon","True","True","False","3500000","False","3","2","True","Ambohimahitsy","0","0","False","voiture_avec_parking","Villa"
"True","True","F6","False","interieur","bon","True","False","False","3500000","False","4","2","False","Analamahitsy","0","0","False","voiture_avec_parking","Maison"
"False","False","F0","True","interieur","bon","False","False","False","3500000","True","2","1","False","Ivandry","0","0","True","voiture","Maison"
"True","False","F5","False","interieur","bon","False","False","False","3500000","False","4","2","True","Ambohijanahary","160","577","False","voiture_avec_parking","Villa"
"True","True","F8","True","interieur","bon","False","False","False","3500000","True","7","2","False","Ambohidratrimo","0","1000","False","voiture","Villa"
"False","True","F5","False","interieur","bon","False","True","False","3500000","False","4","2","False","Soavimbahoaka","0","0","False","voiture","Villa"
"False","False","F4","True","interieur","bon","False","True","True","3500000","False","3","2","False","Amboropotsy","0","0","True","voiture","Villa"
"False","True","F5","False","interieur","bon","False","False","False","3500000","False","4","2","False","Soavimbahoaka","0","650","False","voiture","Villa"
"False","True","F6","False","interieur","bon","False","False","False","3500000","True","4","1","False","Tanjondava","0","0","True","voiture","Villa"
"False","False","F0","False","interieur","bon","False","False","False","3360000","True","1","1","False","Ambatonakanga","0","0","True","voiture_avec_parking","Appartement"
"False","False","F0","True","interieur","bon","False","True","False","3300000","True","1","1","False","Amparibe","0","0","False","voiture","Appartement"
"True","False","F5","False","interieur","bon","True","True","False","3300000","False","4","4","False","Mandrosoa Ilafy","0","0","True","voiture_avec_parking","Villa"
"True","True","F4","False","interieur","bon","False","False","False","3300000","False","4","2","False","Mahatsinjo","0","0","True","voiture","Villa"
"False","False","F0","True","interieur","bon","False","True","False","3250000","True","1","1","False","Faravohitra Mandrosoa","0","0","False","sans","Appartement"
"False","False","F0","False","interieur","bon","False","True","False","3250000","True","1","1","False","Analakely","0","0","False","sans","Appartement"
"False","False","F0","True","interieur","bon","False","True","False","3200000","True","1","1","False","Faravohitra Mandrosoa","0","0","False","sans","Appartement"
"True","False","F6","False","interieur","bon","True","False","False","3200000","False","5","2","False","Imerimanjaka","0","0","True","voiture_avec_parking","Villa"
"True","False","F0","False","interieur","bon","True","False","False","3200000","False","5","2","False","Ambohitrarahaba","0","0","True","voiture_avec_parking","Villa"
"False","False","F0","False","interieur","bon","False","True","False","3200000","True","2","1","False","Mahamasina Atsimo","0","0","True","voiture_avec_parking","Appartement"
"True","False","F4","False","interieur","bon","False","False","False","3200000","False","3","2","False","Tanjombato Iraitsimivaky","0","0","True","voiture","Villa"
"False","False","F0","False","interieur","bon","False","False","False","3200000","True","1","1","False","Ivandry","0","0","False","voiture_avec_parking","Appartement"
"True","False","F0","False","interieur","bon","True","False","True","3075000","False","2","1","False","Ankerana","90","0","False","voiture_avec_parking","Appartement"
"False","False","F0","False","interieur","bon","False","False","False","3000000","False","2","1","False","Tsaralalana","90","0","True","voiture_avec_parking","Appartement"
"True","True","F7","False","interieur","bon","True","False","False","3000000","False","6","2","False","Ambohitrarahaba","0","0","True","voiture_avec_parking","Maison"
"False","False","F4","False","interieur","bon","False","False","False","3000000","True","3","2","False","Antsampandrano","0","0","False","voiture","Villa"
"False","False","F0","False","interieur","bon","False","False","False","3000000","False","2","1","False","Ivandry","0","0","True","voiture","Appartement"
"False","False","F0","False","interieur","bon","False","False","False","3000000","False","2","1","False","Cite Ampefiloha","0","0","True","voiture_avec_parking","Appartement"
"False","False","F0","False","interieur","bon","False","False","False","3000000","False","3","1","False","Anjohy","0","0","False","voiture_avec_parking","Appartement"
"False","False","F0","False","interieur","bon","False","True","False","3000000","False","2","1","False","Ambanidia","0","0","True","voiture_avec_parking","Appartement"
"True","False","F5","False","interieur","bon","False","False","False","3000000","False","4","2","False","Mandrosoa Ilafy","0","0","False","voiture_avec_parking","Villa"
"True","False","F6","False","interieur","bon","False","False","False","3000000","False","5","2","True","Ambohibao","0","0","False","voiture","Villa"
"False","False","F0","False","interieur","bon","False","False","False","3000000","True","2","1","False","Amparibe","0","0","True","voiture_avec_parking","Appartement"
"False","False","F4","True","interieur","bon","True","False","False","3000000","True","3","2","False","Ambohipanja","0","0","True","voiture_avec_parking","Villa"
"True","True","F6","False","interieur","bon","False","False","False","3000000","False","5","2","False","Ambatobe","0","0","True","voiture","Villa"
"False","True","F4","False","interieur","bon","False","False","False","3000000","False","3","1","False","Mandrosoa Ilafy","0","0","False","voiture","Maison"
"True","True","F4","False","interieur","bon","False","False","False","3000000","False","3","1","False","Analamahitsy Tanana","0","0","False","voiture","Villa"
"False","False","F0","True","interieur","bon","False","False","False","3000000","True","3","2","False","Ambohitrarahaba","0","0","True","voiture","Appartement"
"False","False","F3","False","interieur","bon","False","False","False","3000000","False","2","1","False","Mahatsinjo","0","0","False","voiture","Villa"
"False","True","F5","True","interieur","bon","False","False","False","3000000","False","4","2","False","Andoharanofotsy","0","0","True","voiture","Maison"
"False","False","F5","False","interieur","bon","True","False","False","3000000","True","4","2","False","Ambohimitsimbina","0","0","False","voiture_avec_parking","Villa"
"True","False","F5","False","interieur","bon","False","False","False","3000000","False","3","1","False","Androhibe","0","400","False","voiture","Villa"
"True","False","F5","False","interieur","bon","False","False","False","3000000","False","3","2","False","Tsimialonjafy","0","0","True","voiture","Villa"
"False","False","F4","False","interieur","bon","False","False","False","3000000","False","3","2","False","Ankerana Ankadindramamy","0","0","True","voiture","Villa"
"True","False","F6","False","interieur","bon","False","True","False","3000000","False","5","1","False","Ambohibao","0","0","True","voiture","Villa"
"False","False","F0","True","interieur","bon","False","True","True","2800000","False","2","1","False","Ambohipotsy Ambohimitsimbina A","0","0","True","voiture_avec_parking","Appartement"
"False","False","F0","False","interieur","bon","False","True","False","2800000","True","1","1","True","Ivato Aeroport","0","0","True","voiture_avec_parking","Appartement"
"True","False","F0","False","interieur","bon","False","False","False","2750000","False","3","2","False","Ivandry","0","0","False","voiture","Appartement"
"False","False","F0","True","interieur","bon","False","True","True","2700000","True","1","1","False","Ivandry","65","0","True","voiture_avec_parking","Appartement"
"False","False","F0","False","interieur","bon","False","False","False","2640000","True","2","1","False","Ambatobe","0","0","False","voiture","Appartement"
"False","False","F0","False","interieur","bon","True","False","False","2600000","True","4","4","False","Ankerana","0","0","True","voiture_avec_parking","Appartement"
"False","False","F0","False","interieur","bon","True","True","False","2600000","True","1","1","False","Ambohimangakely","0","25000","False","voiture_avec_parking","Villa"
"False","False","F0","True","interieur","bon","False","True","False","2600000","False","3","2","True","Talatamaty","0","0","True","voiture_avec_parking","Appartement"
"True","False","F0","True","interieur","bon","False","False","False","2500000","False","2","2","False","Ivandry","0","0","True","voiture_avec_parking","Appartement"
"False","False","F0","True","interieur","bon","False","False","True","2500000","True","1","1","False","Mandrosoa Ilafy","0","0","False","voiture","Appartement"
"False","False","F0","True","interieur","bon","False","False","False","2500000","True","1","1","False","Ivandry","0","0","False","voiture","Appartement"
"False","False","F0","True","interieur","bon","False","False","True","2500000","False","0","1","False","Andrainarivo","0","0","True","voiture_avec_parking","Appartement"
"True","True","F7","False","interieur","bon","False","False","False","2500000","False","5","2","False","Ambohitrarahaba","0","0","False","voiture","Villa"
"False","False","F0","False","interieur","bon","False","False","False","2500000","True","2","1","False","Amparibe","0","0","True","voiture_avec_parking","Appartement"
"False","True","F3","True","interieur","bon","False","False","False","2500000","True","2","1","False","Andranovelona","0","0","False","voiture","Villa"
"False","False","F0","True","interieur","bon","False","False","False","2500000","False","3","1","False","Alarobia","0","0","True","voiture","Appartement"
"True","False","F5","False","interieur","bon","False","False","False","2500000","False","4","1","False","Anosiala","0","0","False","voiture","Maison"
"False","False","F0","True","interieur","bon","False","True","True","2500000","True","1","1","False","Ambohimitsimbina A","0","0","False","voiture_avec_parking","Appartement"
"False","False","F4","True","interieur","bon","False","True","True","2500000","False","3","1","False","Ambohinambo","0","0","False","voiture_avec_parking","Villa"
"True","True","F5","False","interieur","bon","False","False","False","2500000","False","4","2","False","Ambonilaoka","0","4000","False","voiture","Villa"
"True","True","F7","False","interieur","bon","True","False","False","2500000","False","6","2","False","Avarabohitra","0","0","True","voiture_avec_parking","Villa"
"False","False","F0","True","interieur","bon","False","True","True","2500000","True","1","1","True","Tanjondava","0","0","True","voiture","Appartement"
"False","True","F5","False","interieur","bon","False","False","False","2500000","False","4","2","False","Andohamandry","0","0","True","voiture","Villa"
"False","False","F4","False","interieur","bon","True","False","False","2500000","False","3","1","False","Analamahitsy Tanana","0","0","True","voiture_avec_parking","Maison"
"True","False","F4","True","interieur","bon","False","False","False","2500000","False","3","3","False","Tanjondava","0","0","True","voiture","Villa"
"False","False","F0","False","interieur","bon","True","False","False","2500000","False","4","1","False","Ankerana","150","0","False","voiture_avec_parking","Appartement"
"False","False","F0","False","interieur","bon","False","True","False","2500000","True","2","1","False","Fiadanana IIil","0","0","False","voiture_avec_parking","Appartement"
"True","False","F0","False","interieur","bon","False","True","False","2500000","True","1","1","True","Ivato Aeroport","0","0","False","voiture_avec_parking","Appartement"
"False","True","F0","False","interieur","bon","False","False","False","2500000","False","2","2","False","Androhibe","0","0","True","voiture_avec_parking","Appartement"
"False","False","F0","False","interieur","bon","False","True","False","2500000","True","2","2","False","Ambohinambo","0","0","False","voiture","Appartement"
"False","False","F0","True","interieur","bon","False","True","True","2500000","False","2","2","True","Imerinafovoany","65","0","True","voiture_avec_parking","Appartement"
